1467781095,25,female,362,5,20,5,1.0,eas8.emediate.eu,ams1.ib.adnxs.com,googleads.g.doubleclick.net
1492692061,45,female,185,15,10,25,1.5,www.bt.dk,ekstrabladet.dk,www.degulesider.dk
1492734361,35,female,262,5,5,0,0.5,tv2.dk,map.krak.dk,nyhederne.tv2.dk
1504984036,15,female,537,10,30,15,1.5,www.trendsales.dk,www.rejseplanen.dk,sarahlouise.dk
1537485466,45,female,452,15,15,15,0.5,googleads.g.doubleclick.net,m.adnxs.com,fynskemedieradmin.adservinginternational.com
1561224556,25,female,377,10,5,0,0.5,ams1.ib.adnxs.com,myonlinearcade.com,d5p.de17a.com
1596234225,45,female,537,25,20,20,1.0,nyhederne.tv2.dk,e2.emediate.se,afe2.specificclick.net
1597813531,55,female,463,5,5,0,0.5,www.lauritz.com,bannerfactory.bilzonen.dk,eas4.emediate.eu
1606175341,55,female,36,15,5,30,2.0,www.krak.dk,afe2.specificclick.net,map.krak.dk
1619113035,45,female,408,5,10,0,0.5,afe2.specificclick.net,www.dmi.dk,googleads.g.doubleclick.net
1622050755,35,female,111,5,10,10,2.0,afe2.specificclick.net,www.boliga.dk,news.dk
1624215555,15,female,33,5,10,20,6.0,www.kino.dk,ekstrabladet.dk,ad.doubleclick.net
1629860131,55,female,310,5,5,0,0.0,sporten.tv2.dk,afe2.specificclick.net,tv2.dk
1644961051,45,female,211,5,5,0,0.5,ekstrabladet.dk,www.degulesider.dk,guide.lokalavisen.dk
1645944286,45,female,317,5,5,0,0.5,www.degulesider.dk,www.business.dk,ad1.emediate.dk
1662096541,45,female,25,0,5,10,5.0,dk.msn.com,www.boliga.dk,ams1.ib.adnxs.com
1663860706,55,female,20,10,5,30,3.5,googleads.g.doubleclick.net,armorgames.com,d5p.de17a.com
1665587505,unknown,female,393,40,35,85,2.0,ams1.ib.adnxs.com,dk.gmads.net,exch-eu.atdmt.com
1671922575,35,female,78,20,10,75,3.5,eas8.emediate.eu,sondagsavisen.dk,ekstrabladet.dk
1675541715,45,female,530,10,15,5,0.5,exch-eu.atdmt.com,ams1.ib.adnxs.com,livsstil.dk.msn.com
1679131425,35,female,480,5,5,0,0.5,www.rejseplanen.dk,googleads.g.doubleclick.net,ad.doubleclick.net
1679811645,55,female,337,5,5,0,0.0,map.krak.dk,googleads.g.doubleclick.net,www.krak.dk
1689780091,35,female,294,5,15,5,1.0,ams1.ib.adnxs.com,www.dmi.dk,exch-eu.atdmt.com
1698874426,55,female,458,10,5,5,0.5,map.krak.dk,iform.dk,www.b.dk
1708948171,45,female,532,15,10,5,0.5,www.sol.dk,www.dmi.dk,nyhederne.tv2.dk
1716729301,35,female,123,15,10,25,2.0,exch-eu.atdmt.com,entertainment.dk.msn.com,googleads.g.doubleclick.net
1717366021,15,female,488,15,20,10,1.0,www.fitnessworld.dk,www.billetlugen.dk,ekstrabladet.dk
1739425906,35,female,505,5,25,5,1.0,www.b.dk,ad.yieldmanager.com,d5p.de17a.com
